UPM;NVIVI;NHOGA;L02;ANIO;AREA;DPTOV;ESTGEO;P102;P104;P105;P106D;P106M;P106A;ED302;ED303;ED304;ED305;A402;A403;A406;A407;E408A;E408B;E408C;E408D;E408E;E408F;E408FC;E408G;E408H;E408I;E408J;E408K;E408L;E408T;A404;A405;anio_estudio;FEX
5532;8;1;4;2021;6;3;3;3;1;2;28;4;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;946
5532;13;1;1;2021;6;3;3;1;1;53;25;11;1968;1;1;6;4;1; ;4; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;5;5;6;668
5532;13;1;2;2021;6;3;3;2;6;46;29;9;1975;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;668
5532;13;1;3;2021;6;3;3;3;1;23;15;6;1998;1;1;3;6;1; ;4; ;300000;0;0;0;0;0; ;0;0;0;0;0;0;300000;5;6;12;668
5532;17;1;1;2021;6;3;3;1;1;54;30;12;1966;1;1;6;4;1; ;4; ;200000;0;0;0;0;0; ;0;0;250000;0;0;0;450000;6;8;6;491
5532;17;1;2;2021;6;3;3;2;6;54;19;10;1967;1;1;5;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;5;491
5532;17;1;3;2021;6;3;3;3;1;18;29;8;2003;1;1;8;5;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;6;1;8;491
5532;17;1;4;2021;6;3;3;3;6;16;13;4;2005;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;491
5532;18;1;1;2021;6;3;3;1;6;44;3;8;1977;1;1;5;4;6;11; ;1;0;0;0;0;100000;0; ;500000;0;220000;0;0;0;820000; ; ;5;743
5532;18;1;2;2021;6;3;3;3;1;21;27;2;2000;1;1;2;17;1; ;2; ;150000;0;0;0;0;0; ;0;0;0;0;0;0;150000;6;8;14;743
5532;18;1;3;2021;6;3;3;3;1;18;16;5;2003;1;1;3;6;1; ;2; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;5;8;12;743
5532;18;1;4;2021;6;3;3;3;1;12;16;9;2009;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;743
5532;18;1;5;2021;6;3;3;3;6;7;6;12;2014;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;743
5532;18;1;6;2021;6;3;3;3;6;24;1;3;1997;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;300000;0;0;0;0;0;300000; ; ;6;743
5532;18;1;7;2021;6;3;3;5;6;5;8;8;2016;6;1;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;743
5532;18;1;8;2021;6;3;3;5;1;0;18;7;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;743
5532;19;1;1;2021;6;3;3;1;1;50;16;3;1971;1;1;5;4;1; ;4; ;1800000;0;0;0;0;0; ;0;0;0;0;0;0;1800000;7;4;5;668
5532;19;1;2;2021;6;3;3;2;6;46;27;8;1975;1;1;4;14;1; ;1; ;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000;2;8;16;668
5532;19;1;3;2021;6;3;3;3;1;22;11;10;1999;1;1;1;17;1; ;4; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;7;2;13;668
5532;26;1;1;2021;6;3;3;1;1;41;1;8;1980;6;6;0;1;1; ;4; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;6;1;0;834
5532;26;1;2;2021;6;3;3;2;6;39;8;6;1982;1;1;8;5;6;11; ;1;0;0;0;0;0;0; ;0;0;200000;0;0;0;200000; ; ;8;834
5532;26;1;3;2021;6;3;3;3;1;21;14;4;2000;1;1;9;5;1; ;2; ;1700000;0;0;0;0;0; ;0;0;0;0;0;0;1700000;6;1;9;834
5532;26;1;4;2021;6;3;3;3;1;14;30;3;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;834
5532;26;1;5;2021;6;3;3;3;6;4;3;3;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;834
5532;26;1;6;2021;6;3;3;9;1;10;17;10;2011;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;834
5532;29;1;1;2021;6;3;3;1;6;43;15;3;1978;1;1;6;4;6;11; ;1;0;0;0;0;300000;0; ;0;0;240000;0;0;800000;1340000; ; ;6;998
5532;29;1;2;2021;6;3;3;3;1;14;24;9;2007;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;998
5532;29;1;3;2021;6;3;3;3;1;7;22;3;2014;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;998
5532;29;1;4;2021;6;3;3;3;1;1;1;1;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;998
5532;32;1;1;2021;6;3;3;1;1;58;1;2;1963;1;1;2;4;1; ;4; ;400000;300000;0;0;0;0; ;0;0;0;0;0;0;700000;6;1;2;676
5532;32;1;2;2021;6;3;3;2;6;42;2;5;1979;1;1;6;4;1; ;4; ;600000;0;0;0;0;0; ;0;0;0;0;0;0;600000;5;5;6;676
5532;32;1;3;2021;6;3;3;3;6;18;1;1;2003;1;1;2;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;676
5532;32;1;4;2021;6;3;3;3;6;10;12;3;2011;1;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;676
5532;32;1;5;2021;6;3;3;4;1;24;23;4;1997;1;1;9;5;1; ;2; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;6;1;9;676
5532;39;1;1;2021;6;3;3;1;1;52;15;11;1969;1;1;3;4;1; ;4; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;7;4;3;523
5532;39;1;2;2021;6;3;3;2;6;46;22;8;1975;1;1;3;4;6;11; ;1;0;0;0;0;0;0; ;0;0;210000;0;0;0;210000; ; ;3;523
5532;39;1;3;2021;6;3;3;3;6;16;2;1;2005;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;523
5532;39;1;4;2021;6;3;3;3;6;14;4;2;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;523
5532;39;1;5;2021;6;3;3;3;6;9;1;11;2012;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;523
5624;2;1;1;2021;1;3;2;1;6;54;4;6;1967;1;1;3;14;1; ;4; ;600000;2400000;0;0;1000000;0; ;0;0;0;0;0;0;4000000;5;5;15;552
5624;2;1;2;2021;1;3;2;7;6;85;15;6;1936;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;552
5624;23;1;1;2021;1;3;2;1;1;64;30;7;1957;1;1;3;6;1; ;3; ;1000000;0;0;0;0;1200000;4;0;0;0;0;0;0;2200000;7;2;12;636
5624;23;1;2;2021;1;3;2;3;6;21;4;8;2000;1;1;3;6;6;9; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;636
5624;23;1;3;2021;1;3;2;3;1;14;14;10;2007;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;636
5624;23;1;4;2021;1;3;2;9;6;8;22;10;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;636
5624;37;1;1;2021;1;3;2;1;1;35;17;8;1986;1;1;3;6;1; ;3; ;1000000;0;0;0;0;0; ;0;0;0;0;0;0;1000000;7;5;12;760
5624;37;1;2;2021;1;3;2;2;6;43;3;6;1978;1;1;5;17;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;2;8;17;760
5624;37;1;3;2021;1;3;2;3;6;18;9;5;2003;1;1;3;6;1; ;6; ;800000;0;0;0;0;0; ;0;0;0;0;0;0;800000;9;8;12;760
5624;37;1;4;2021;1;3;2;3;1;17;31;5;2004;1;1;9;5;1; ;2; ;400000;0;0;0;0;0; ;0;0;0;0;0;0;400000;7;5;9;760
5624;37;1;5;2021;1;3;2;3;1;8;6;8;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;760
5624;37;1;6;2021;1;3;2;8;6;65;3;11;1955;6;6;0;1;6;10; ;1;0;0;0;0;0;0; ;0;0;0;0;530000;0;530000; ; ;0;760
5624;46;1;1;2021;1;3;2;1;1;44;23;7;1977;1;1;9;5;1; ;3; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;7;5;9;784
5624;46;1;2;2021;1;3;2;2;6;45;26;6;1976;1;1;3;14;1; ;1; ;5000000;0;0;0;0;0; ;0;0;0;0;0;0;5000000;1;8;15;784
5624;46;1;3;2021;1;3;2;3;1;17;21;4;2004;1;1;3;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;784
5624;46;1;4;2021;1;3;2;3;1;10;12;7;2011;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;784
5624;46;1;5;2021;1;3;2;3;6;8;10;11;2012;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;784
5624;50;1;1;2021;1;3;2;1;1;90;9;8;1931;1;1;6;4;6;12; ;6;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;6;699
5624;50;1;2;2021;1;3;2;10;6;61;22;7;1960;1;1;6;4;6;5;6; ;200000;0;0;0;200000;0; ;0;0;0;0;0;0;400000;5;8;6;699
5624;64;1;1;2021;1;3;2;1;6;72;12;5;1949;6;1;2;4;1; ;4; ;400000;0;0;0;0;0; ;0;0;0;0;500000;0;900000;5;5;2;477
5624;64;1;2;2021;1;3;2;9;6;95;20;11;1925;6;6;0;1;6;10; ;6;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;0;477
5624;67;1;1;2021;1;3;2;1;6;77;10;11;1943;1;1;6;4;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;5000000;0;6200000;5;5;6;649
5624;67;1;2;2021;1;3;2;5;6;17;5;7;2004;1;1;1;6;1; ;6; ;300000;0;0;0;0;0; ;0;0;0;0;0;0;300000;5;5;10;649
5657;3;1;1;2021;6;3;3;1;1;71;25;9;1950;6;1;3;4;6;12; ;1;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;3;456
5657;3;1;2;2021;6;3;3;2;6;72;12;4;1949;6;6;0;1;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0;456
5657;3;1;3;2021;6;3;3;3;1;36;14;2;1985;1;1;2;13;1; ;4; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;3;8;14;456
5657;3;1;4;2021;6;3;3;3;1;40;20;1;1981;1;1;6;17;1; ;1; ;2300000;200000;0;0;0;0; ;0;0;0;0;0;0;2500000;2;8;18;456
5657;3;1;5;2021;6;3;3;5;6;2;23;12;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;456
5657;3;1;6;2021;6;3;3;6;6;31;11;10;1990;1;1;3;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;456
5657;4;1;1;2021;6;3;3;1;1;59;5;1;1962;1;1;6;4;1; ;4; ;200000;0;0;0;0;0; ;0;0;0;0;0;0;200000;6;1;6;632
5657;4;1;2;2021;6;3;3;2;6;54;1;12;1966;1;1;3;4;1; ;4; ;240000;0;0;0;0;0; ;0;0;0;0;0;0;240000;9;5;3;632
5657;4;1;3;2021;6;3;3;3;1;27;30;12;1993;1;1;2;16;6;7;1; ;4400000;0;0;0;0;0; ;0;0;0;0;0;0;4400000;5;8;14;632
5657;4;1;4;2021;6;3;3;3;1;30;26;2;1991;1;1;1;16;6;7;1; ;4700000;0;0;0;0;0; ;0;0;0;0;0;0;4700000;5;8;13;632
5657;4;1;5;2021;6;3;3;5;1;2;14;5;2019; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;632
5657;4;1;6;2021;6;3;3;10;6;3;29;12;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;632
5657;4;1;7;2021;6;3;3;6;6;22;5;3;1999;1;1;5;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;5;632
5657;17;1;1;2021;6;3;3;1;6;61;22;10;1960;1;1;1;4;1; ;4; ;200000;0;0;0;500000;0; ;0;0;0;0;0;0;700000;6;1;1;325
5657;17;1;2;2021;6;3;3;2;1;66;23;10;1955;1;1;1;4;1; ;4; ;200000;0;0;0;0;0; ;0;0;0;0;540000;0;740000;6;1;1;325
5657;17;1;3;2021;6;3;3;3;6;31;27;7;1990;1;1;3;6;1; ;6; ;1000000;0;0;0;0;0; ;0;0;0;0;0;300000;1300000;9;8;12;325
5657;17;1;4;2021;6;3;3;5;6;14;10;4;2007;1;1;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;325
5657;17;1;5;2021;6;3;3;5;6;6;10;7;2015;6;1;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;325
5657;19;1;1;2021;6;3;3;1;1;47;19;4;1974;6;1;3;4;1; ;2; ;2500000;0;0;0;0;0; ;0;0;0;0;0;0;2500000;6;1;3;829
5657;19;1;2;2021;6;3;3;2;6;34;27;4;1987;1;1;6;4;6;11; ;1;0;100000;0;0;0;0; ;0;0;0;0;0;0;100000; ; ;6;829
5657;19;1;3;2021;6;3;3;3;1;19;17;6;2002;1;1;3;6;1; ;2; ;1600000;0;0;0;0;0; ;0;0;0;0;0;0;1600000;7;2;12;829
5657;19;1;4;2021;6;3;3;3;1;7;2;6;2014;6;1;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;829
5657;19;1;5;2021;6;3;3;3;1;12;19;5;2009;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;829
5657;19;1;6;2021;6;3;3;3;1;3;11;6;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;829
5657;20;1;1;2021;6;3;3;1;1;45;5;11;1975;1;1;3;6;1; ;4; ;240000;0;0;0;0;0; ;0;0;0;0;0;0;240000;9;1;12;447
5657;20;1;2;2021;6;3;3;2;6;43;2;2;1978;1;1;6;4;1; ;6; ;120000;0;0;0;0;0; ;0;0;0;0;0;0;120000;9;8;6;447
5657;20;1;3;2021;6;3;3;10;1;62;10;12;1958;6;1;3;4;6;12; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;3;447
5657;22;1;1;2021;6;3;3;1;1;34;12;4;1987;1;1;6;4;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;5;5;6;631
5657;22;1;2;2021;6;3;3;2;6;35;3;5;1986;1;1;3;6;6;11; ;1;900000;0;0;0;0;0; ;0;0;0;0;0;0;900000; ; ;12;631
5657;22;1;3;2021;6;3;3;3;1;16;14;1;2005;1;1;9;5;6;9; ;1;650000;0;0;0;0;0; ;0;0;0;0;0;0;650000; ; ;9;631
5657;22;1;4;2021;6;3;3;3;1;14;14;5;2007;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;631
5657;22;1;5;2021;6;3;3;3;1;11;10;5;2010;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;631
5657;22;1;6;2021;6;3;3;3;6;7;9;3;2014;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;631
5657;22;1;7;2021;6;3;3;3;1;6;15;6;2015;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;631
5657;30;1;1;2021;6;3;3;1;1;55;20;1;1966;1;1;7;5;1; ;4; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;7;4;7;423
5657;30;1;2;2021;6;3;3;2;6;52;30;10;1968;1;1;7;5;6;10; ;1;0;0;0;0;0;0; ;0;0;0;1600000;0;0;1600000; ; ;7;423
5657;30;1;3;2021;6;3;3;4;6;33;6;10;1988;6;6;0;1;6;12; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0;423
5762;8;1;1;2021;6;3;3;1;1;21;29;6;2000;1;1;8;5;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;9;1;8;747
5762;8;1;2;2021;6;3;3;2;6;27;18;7;1994;1;1;7;5;6;11; ;1;0;0;0;0;0;0; ;300000;0;0;0;0;0;300000; ; ;7;747
5762;8;1;3;2021;6;3;3;4;1;10;23;12;2010;1;1;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;747
5762;18;1;1;2021;6;3;3;1;1;50;24;1;1971;1;1;6;4;1; ;4; ;5000000;0;0;0;0;1000000;4;0;0;0;0;0;0;6000000;6;1;6;815
5762;18;1;2;2021;6;3;3;2;6;40;6;6;1981;1;1;6;17;1; ;1; ;30000000;0;0;0;0;0; ;0;0;0;0;0;0;30000000;2;8;18;815
5762;18;1;3;2021;6;3;3;3;1;9;29;6;2012;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;815
5762;18;1;4;2021;6;3;3;3;1;4;29;9;2017; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;815
5762;38;1;1;2021;6;3;3;1;6;65;7;5;1956;1;1;6;4;6;3;4; ;1000000;0;0;0;200000;0; ;0;0;0;0;0;0;1200000;6;1;6;905
5762;38;1;2;2021;6;3;3;3;1;46;28;10;1975;1;1;6;4;1; ;2; ;1320000;0;0;0;0;0; ;0;0;0;0;0;0;1320000;6;1;6;905
5762;38;1;3;2021;6;3;3;3;1;33;2;6;1988;1;1;6;4;1; ;2; ;1320000;0;0;0;0;0; ;0;0;0;0;0;0;1320000;6;1;6;905
5762;38;1;4;2021;6;3;3;5;1;4;9;12;2016; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;905
5762;49;1;1;2021;6;3;3;1;1;85;6;7;1936;1;1;6;4;6;14; ;1;2000000;0;0;0;0;0; ;0;0;0;0;450000;0;2450000; ; ;6;688
5762;49;1;2;2021;6;3;3;2;6;82;7;4;1939;1;1;2;4;6;14; ;1;1000000;0;0;0;500000;400000;1;0;0;0;0;450000;0;2350000; ; ;2;688
5762;49;1;3;2021;6;3;3;5;6;28;7;10;1993;1;1;4;17;1; ;4; ;1000000;0;0;0;0;0; ;450000;0;0;0;0;70000;1520000;5;5;16;688
5762;49;1;4;2021;6;3;3;5;1;5;4;5;2016;6;6;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;688
5762;53;1;1;2021;6;3;3;1;1;64;13;10;1957;1;1;7;5;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;6;1;7;565
5762;53;1;2;2021;6;3;3;2;6;57;28;3;1964;1;1;6;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;6;565
5762;53;1;3;2021;6;3;3;3;1;32;18;9;1989;1;1;3;6;1; ;4; ;1000000;2200000;0;0;0;0; ;0;0;0;0;0;0;3200000;6;1;12;565
5762;53;1;4;2021;6;3;3;3;6;29;2;2;1992;1;1;6;4;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;5;8;6;565
5881;2;1;1;2021;1;3;2;1;1;57;24;10;1964;1;1;3;6;1; ;4; ;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000;5;5;12;565
5881;2;1;2;2021;1;3;2;2;6;58;24;4;1963;1;1;3;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;565
5881;2;1;3;2021;1;3;2;3;6;33;2;6;1988;1;1;4;17;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;16;565
5881;2;1;4;2021;1;3;2;3;1;29;29;5;1992;1;1;5;17;1; ;3; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;5;5;17;565
5881;6;1;1;2021;1;3;2;1;6;66;17;12;1954;1;1;6;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;540000;0;540000; ; ;6;806
5881;6;1;2;2021;1;3;2;3;6;33;15;12;1987;1;1;4;14;1; ;1; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;2;8;16;806
5881;6;1;3;2021;1;3;2;6;1;34;12;12;1987;1;1;4;17;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;7;4;16;806
5881;6;1;4;2021;1;3;2;5;6;18;4;1;2003;1;1;3;6;6;9; ;6;0;0;0;0;400000;0; ;0;0;0;0;0;0;400000; ; ;12;806
5881;6;1;5;2021;1;3;2;5;1;26;26;5;1995;1;1;5;17;1; ;2; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;2;7;17;806
5881;8;1;1;2021;1;3;2;1;6;72;29;7;1949;6;6;0;1;6;10; ;1;0;0;0;0;200000;0; ;0;0;0;0;500000;0;700000; ; ;0;373
5881;8;1;2;2021;1;3;2;2;1;71;29;4;1950;1;1;7;5;6;10; ;6;0;0;0;0;0;0; ;0;1500000;0;0;0;0;1500000; ; ;7;373
5881;16;1;1;2021;1;3;2;1;1;62;1;10;1959;1;1;4;4;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;5;5;4;663
5881;16;1;2;2021;1;3;2;2;6;63;1;4;1958;1;1;9;5;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;9;663
5881;16;1;3;2021;1;3;2;3;6;26;27;12;1994;1;1;5;17;1; ;4; ;500000;0;0;0;0;0; ;0;0;0;0;0;0;500000;5;5;17;663
5881;16;1;4;2021;1;3;2;3;1;20;20;3;2001;1;1;1;17;6;8; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;13;663
5881;30;1;1;2021;1;3;2;1;6;78;3;3;1943;1;1;4;4;6;10; ;1;0;0;0;0;300000;0; ;0;0;0;0;548000;0;848000; ; ;4;800
5881;30;1;2;2021;1;3;2;3;1;32;2;12;1989;1;1;6;4;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;7;4;6;800
5881;37;1;1;2021;1;3;2;1;6;38;13;8;1983;1;1;5;17;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;9;7;17;710
5881;37;1;2;2021;1;3;2;2;1;26;28;2;1995;1;1;3;6;1; ;2; ;1500000;0;0;0;0;0; ;0;0;0;0;0;0;1500000;9;7;12;710
5881;37;1;3;2021;1;3;2;3;6;3;14;3;2018; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;710
5881;37;1;4;2021;1;3;2;3;6;0;21;3;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;710
5881;37;1;5;2021;1;3;2;7;1;70;10;8;1951;1;1;6;4;6;10; ;1;0;0;0;0;0;0; ;0;0;0;0;548000;0;548000; ; ;6;710
5881;37;1;6;2021;1;3;2;9;1;20;10;9;2001;1;1;9;5;1; ;2; ;600000;0;0;0;0;0; ;0;0;0;0;0;0;600000;9;5;9;710
5881;38;1;1;2021;1;3;2;1;6;54;13;7;1967;1;1;6;4;1; ;2; ;4000000;0;0;0;0;0; ;0;0;0;0;0;0;4000000;7;2;6;480
5881;38;1;2;2021;1;3;2;3;6;19;24;8;2002;1;1;3;6;6;8; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;480
5881;38;1;3;2021;1;3;2;3;6;14;23;8;2007;1;1;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;480
5881;42;1;1;2021;1;3;2;1;1;43;14;2;1978;1;1;3;14;1; ;1; ;3500000;0;0;0;0;0; ;0;0;0;0;0;0;3500000;2;8;15;830
5881;42;1;2;2021;1;3;2;2;6;37;21;8;1984;1;1;3;14;1; ;1; ;3500000;0;0;0;0;0; ;0;0;0;0;0;0;3500000;2;8;15;830
5881;42;1;3;2021;1;3;2;3;1;11;4;3;2010;1;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;830
5881;43;1;1;2021;1;3;2;1;6;70;29;8;1951;1;1;3;4;1; ;4; ;200000;0;0;0;150000;0; ;0;0;0;0;500000;0;850000;7;2;3;432
5881;43;1;2;2021;1;3;2;2;1;70;16;9;1951;1;1;3;4;6;14; ;1;0;0;0;0;0;0; ;0;0;0;0;500000;0;500000; ; ;3;432
5881;43;1;3;2021;1;3;2;5;6;26;25;5;1995;1;1;3;6;6;8; ;6;0;0;0;0;0;0; ;200000;0;0;0;0;0;200000; ; ;12;432
5881;43;1;4;2021;1;3;2;5;6;1;15;2;2020; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;432
5881;49;1;1;2021;1;3;2;1;1;57;9;8;1964;1;1;3;6;1; ;1; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;3;8;12;388
5881;49;1;2;2021;1;3;2;2;6;53;28;3;1968;1;1;5;17;1; ;1; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;2;8;17;388
5928;3;1;1;2021;6;3;3;1;1;32;1;4;1989;1;1;2;17;1; ;4; ;500000;0;0;0;0;0; ;100000;0;0;0;0;0;600000;5;5;14;635
5928;3;1;2;2021;6;3;3;2;6;28;22;3;1993;1;1;2;17;1; ;4; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;7;5;14;635
5928;3;1;3;2021;6;3;3;3;6;8;17;3;2013;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;635
5928;4;1;1;2021;6;3;3;1;6;53;11;1;1968;1;1;6;4;1; ;4; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;5;5;6;530
5928;4;1;2;2021;6;3;3;3;6;24;23;7;1997;1;1;8;5;1; ;2; ;1800000;0;0;0;0;0; ;0;0;0;0;0;0;1800000;9;5;8;530
5928;4;1;3;2021;6;3;3;3;1;27;6;10;1994;1;1;1;6;1; ;4; ;99999999999;0;0;0;0;0; ;0;0;0;0;0;0;0;7;4;10;530
5928;4;1;4;2021;6;3;3;5;6;8;4;7;2013;1;1;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;530
5928;5;1;1;2021;6;3;3;1;6;64;30;6;1957;1;1;5;4;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;5;836
5928;5;1;2;2021;6;3;3;2;1;76;23;9;1945;1;1;6;4;6;12; ;1;0;0;0;0;0;0; ;0;0;0;0;550000;0;550000; ; ;6;836
